"","Model","InOutSample","Location","Denomination","fh","MAPE"
"804","ARIMAX","Out Sample","Surabaya","K5000",3,165.737258339736
"805","ARIMAX","Out Sample","Surabaya","K5000",4,225.094242240349
"806","ARIMAX","Out Sample","Surabaya","K5000",5,353.429946206784
"807","ARIMAX","Out Sample","Surabaya","K5000",6,411.390747134812
"808","ARIMAX","Out Sample","Surabaya","K5000",7,355.595342185869
"809","ARIMAX","Out Sample","Surabaya","K5000",8,440.864649281801
"810","ARIMAX","Out Sample","Surabaya","K5000",9,393.387222432303
"811","ARIMAX","Out Sample","Surabaya","K5000",10,416.32430575546
"812","ARIMAX","Out Sample","Surabaya","K5000",11,405.107540491798
"813","ARIMAX","Out Sample","Surabaya","K5000",12,371.989587345364
"814","ARIMAX","Out Sample","Surabaya","K5000",13,350.426978522024
"815","ARIMAX","Out Sample","Surabaya","K5000",14,325.75826374926
"816","ARIMAX","Out Sample","Surabaya","K5000",15,410.475615588962
"817","ARIMAX","Out Sample","Surabaya","K5000",16,471.166665380917
"818","ARIMAX","Out Sample","Surabaya","K5000",17,540.988773136711
"819","ARIMAX","Out Sample","Surabaya","K5000",18,547.328000567199
"820","ARIMAX","Out Sample","Surabaya","K5000",19,521.925904612621
"821","ARIMAX","Out Sample","Surabaya","K5000",20,502.329119368732
"822","ARIMAX","Out Sample","Surabaya","K5000",21,488.872521213309
"823","ARIMAX","Out Sample","Surabaya","K5000",22,481.971670627368
"824","ARIMAX","Out Sample","Surabaya","K5000",23,469.867041008804
"825","ARIMAX","Out Sample","Surabaya","K5000",24,453.839620836019
"826","ARIMAX","In Sample","Surabaya","K2000",0,726.588964878048
"827","ARIMAX","Out Sample","Surabaya","K2000",1,2819.32033299591
"828","ARIMAX","Out Sample","Surabaya","K2000",2,1656.91178459818
"829","ARIMAX","Out Sample","Surabaya","K2000",3,1116.1742316797
"830","ARIMAX","Out Sample","Surabaya","K2000",4,893.398519730711
"831","ARIMAX","Out Sample","Surabaya","K2000",5,744.319231058042
"832","ARIMAX","Out Sample","Surabaya","K2000",6,623.273831310439
"833","ARIMAX","Out Sample","Surabaya","K2000",7,551.320437235759
"834","ARIMAX","Out Sample","Surabaya","K2000",8,487.663006615054
"835","ARIMAX","Out Sample","Surabaya","K2000",9,439.515414460119
"836","ARIMAX","Out Sample","Surabaya","K2000",10,401.946627743071
"837","ARIMAX","Out Sample","Surabaya","K2000",11,369.510502871364
"838","ARIMAX","Out Sample","Surabaya","K2000",12,349.029554092526
"839","ARIMAX","Out Sample","Surabaya","K2000",13,350.145935333013
"840","ARIMAX","Out Sample","Surabaya","K2000",14,350.095779244062
"841","ARIMAX","Out Sample","Surabaya","K2000",15,341.612347182143
"842","ARIMAX","Out Sample","Surabaya","K2000",16,338.104442605123
"843","ARIMAX","Out Sample","Surabaya","K2000",17,320.637210418345
"844","ARIMAX","Out Sample","Surabaya","K2000",18,305.906555796776
"845","ARIMAX","Out Sample","Surabaya","K2000",19,290.30824746031
"846","ARIMAX","Out Sample","Surabaya","K2000",20,284.942523328598
"847","ARIMAX","Out Sample","Surabaya","K2000",21,274.749484638046
"848","ARIMAX","Out Sample","Surabaya","K2000",22,262.549180992299
"849","ARIMAX","Out Sample","Surabaya","K2000",23,254.42561415893
"850","ARIMAX","Out Sample","Surabaya","K2000",24,1147.0389030587
"851","ARIMAX","In Sample","Surabaya","K1000",0,255.155894822264
"852","ARIMAX","Out Sample","Surabaya","K1000",1,70.8151137637911
"853","ARIMAX","Out Sample","Surabaya","K1000",2,37.3921082404485
"854","ARIMAX","Out Sample","Surabaya","K1000",3,227.622167628725
"855","ARIMAX","Out Sample","Surabaya","K1000",4,205.354123245296
"856","ARIMAX","Out Sample","Surabaya","K1000",5,196.945128855686
"857","ARIMAX","Out Sample","Surabaya","K1000",6,187.150621742182
"858","ARIMAX","Out Sample","Surabaya","K1000",7,204.939173317562
"859","ARIMAX","Out Sample","Surabaya","K1000",8,237.946990183418
"860","ARIMAX","Out Sample","Surabaya","K1000",9,236.100484690835
"861","ARIMAX","Out Sample","Surabaya","K1000",10,226.13495669319
"862","ARIMAX","Out Sample","Surabaya","K1000",11,225.284778065856
"863","ARIMAX","Out Sample","Surabaya","K1000",12,233.18192969142
"864","ARIMAX","Out Sample","Surabaya","K1000",13,231.855302889436
"865","ARIMAX","Out Sample","Surabaya","K1000",14,296.710535420863
"866","ARIMAX","Out Sample","Surabaya","K1000",15,301.47456737741
"867","ARIMAX","Out Sample","Surabaya","K1000",16,292.736021697807
"868","ARIMAX","Out Sample","Surabaya","K1000",17,295.91088938107
"869","ARIMAX","Out Sample","Surabaya","K1000",18,293.853722303447
"870","ARIMAX","Out Sample","Surabaya","K1000",19,286.632739252397
"871","ARIMAX","Out Sample","Surabaya","K1000",20,308.524240830907
"872","ARIMAX","Out Sample","Surabaya","K1000",21,335.697127987788
"873","ARIMAX","Out Sample","Surabaya","K1000",22,324.579726078506
"874","ARIMAX","Out Sample","Surabaya","K1000",23,330.476889520047
"875","ARIMAX","Out Sample","Surabaya","K1000",24,318.714337705693
"876","ARIMAX","In Sample","Bandung","K100000",0,607.210382895102
"877","ARIMAX","Out Sample","Bandung","K100000",1,81.4887691453538
"878","ARIMAX","Out Sample","Bandung","K100000",2,52.8235344439055
"879","ARIMAX","Out Sample","Bandung","K100000",3,49.0499245924638
"880","ARIMAX","Out Sample","Bandung","K100000",4,50.2470399420512
"881","ARIMAX","Out Sample","Bandung","K100000",5,42.1735481732111
"882","ARIMAX","Out Sample","Bandung","K100000",6,82.1818568621358
"883","ARIMAX","Out Sample","Bandung","K100000",7,77.7664798703247
"884","ARIMAX","Out Sample","Bandung","K100000",8,70.3283465124665
"885","ARIMAX","Out Sample","Bandung","K100000",9,75.6187956998753
"886","ARIMAX","Out Sample","Bandung","K100000",10,68.7515860139044
"887","ARIMAX","Out Sample","Bandung","K100000",11,68.6376040289162
"888","ARIMAX","Out Sample","Bandung","K100000",12,90.7097074466593
"889","ARIMAX","Out Sample","Bandung","K100000",13,96.9467709102393
"890","ARIMAX","Out Sample","Bandung","K100000",14,91.1879595515334
"891","ARIMAX","Out Sample","Bandung","K100000",15,90.7076110446638
"892","ARIMAX","Out Sample","Bandung","K100000",16,87.9493364749513
"893","ARIMAX","Out Sample","Bandung","K100000",17,83.0489324711117
"894","ARIMAX","Out Sample","Bandung","K100000",18,97.0756843461609
"895","ARIMAX","Out Sample","Bandung","K100000",19,95.789786908347
"896","ARIMAX","Out Sample","Bandung","K100000",20,91.2698630382072
"897","ARIMAX","Out Sample","Bandung","K100000",21,90.2356284881308
"898","ARIMAX","Out Sample","Bandung","K100000",22,87.1629788110203
"899","ARIMAX","Out Sample","Bandung","K100000",23,85.8930910791425
"900","ARIMAX","Out Sample","Bandung","K100000",24,104.57955857288
"901","ARIMAX","In Sample","Bandung","K50000",0,1285.84737536689
"902","ARIMAX","Out Sample","Bandung","K50000",1,8.38360473488975
"903","ARIMAX","Out Sample","Bandung","K50000",2,33.9722939664415
"904","ARIMAX","Out Sample","Bandung","K50000",3,39.3554911129616
"905","ARIMAX","Out Sample","Bandung","K50000",4,37.0074484150158
"906","ARIMAX","Out Sample","Bandung","K50000",5,40.7656949797086
"907","ARIMAX","Out Sample","Bandung","K50000",6,39.9067626172008
"908","ARIMAX","Out Sample","Bandung","K50000",7,41.9537153723143
"909","ARIMAX","Out Sample","Bandung","K50000",8,39.1341238577983
"910","ARIMAX","Out Sample","Bandung","K50000",9,38.290607382537
"911","ARIMAX","Out Sample","Bandung","K50000",10,37.7143662956666
"912","ARIMAX","Out Sample","Bandung","K50000",11,40.7663918008695
"913","ARIMAX","Out Sample","Bandung","K50000",12,39.7880716234268
"914","ARIMAX","Out Sample","Bandung","K50000",13,41.5680721159153
"915","ARIMAX","Out Sample","Bandung","K50000",14,44.0046057148365
"916","ARIMAX","Out Sample","Bandung","K50000",15,42.6320027019446
"917","ARIMAX","Out Sample","Bandung","K50000",16,43.0152793035798
"918","ARIMAX","Out Sample","Bandung","K50000",17,43.925196196858
"919","ARIMAX","Out Sample","Bandung","K50000",18,44.2456190376518
"920","ARIMAX","Out Sample","Bandung","K50000",19,45.4536191876274
"921","ARIMAX","Out Sample","Bandung","K50000",20,43.6156364390082
"922","ARIMAX","Out Sample","Bandung","K50000",21,43.6578048549112
"923","ARIMAX","Out Sample","Bandung","K50000",22,44.1291306864854
"924","ARIMAX","Out Sample","Bandung","K50000",23,44.7326190454913
"925","ARIMAX","Out Sample","Bandung","K50000",24,45.271065604233
"926","ARIMAX","In Sample","Bandung","K20000",0,87.8719359360997
"927","ARIMAX","Out Sample","Bandung","K20000",1,20.0907497705216
"928","ARIMAX","Out Sample","Bandung","K20000",2,46.3950306838129
"929","ARIMAX","Out Sample","Bandung","K20000",3,823.834472417456
"930","ARIMAX","Out Sample","Bandung","K20000",4,879.578699070328
"931","ARIMAX","Out Sample","Bandung","K20000",5,764.503537937034
"932","ARIMAX","Out Sample","Bandung","K20000",6,656.447799762118
"933","ARIMAX","Out Sample","Bandung","K20000",7,563.029847163992
"934","ARIMAX","Out Sample","Bandung","K20000",8,503.900546004944
"935","ARIMAX","Out Sample","Bandung","K20000",9,448.614686060214
"936","ARIMAX","Out Sample","Bandung","K20000",10,404.853089014137
"937","ARIMAX","Out Sample","Bandung","K20000",11,369.14800443062
"938","ARIMAX","Out Sample","Bandung","K20000",12,339.184564536369
"939","ARIMAX","Out Sample","Bandung","K20000",13,318.920048085322
"940","ARIMAX","Out Sample","Bandung","K20000",14,300.18645479972
"941","ARIMAX","Out Sample","Bandung","K20000",15,377.083320599502
"942","ARIMAX","Out Sample","Bandung","K20000",16,413.642889862092
"943","ARIMAX","Out Sample","Bandung","K20000",17,401.891824794034
"944","ARIMAX","Out Sample","Bandung","K20000",18,382.973653919307
"945","ARIMAX","Out Sample","Bandung","K20000",19,364.378791036614
"946","ARIMAX","Out Sample","Bandung","K20000",20,347.614860037767
"947","ARIMAX","Out Sample","Bandung","K20000",21,334.207177511121
"948","ARIMAX","Out Sample","Bandung","K20000",22,319.380627313811
"949","ARIMAX","Out Sample","Bandung","K20000",23,305.631402785752
"950","ARIMAX","Out Sample","Bandung","K20000",24,293.863404355264
"951","ARIMAX","In Sample","Bandung","K10000",0,118.063122131226
"952","ARIMAX","Out Sample","Bandung","K10000",1,15.7184317229008
"953","ARIMAX","Out Sample","Bandung","K10000",2,36.1509620044287
"954","ARIMAX","Out Sample","Bandung","K10000",3,350.8589374956
"955","ARIMAX","Out Sample","Bandung","K10000",4,434.50547420084
"956","ARIMAX","Out Sample","Bandung","K10000",5,445.17511846796
"957","ARIMAX","Out Sample","Bandung","K10000",6,390.315717324128
"958","ARIMAX","Out Sample","Bandung","K10000",7,336.069473133738
"959","ARIMAX","Out Sample","Bandung","K10000",8,302.312163564551
"960","ARIMAX","Out Sample","Bandung","K10000",9,268.921940479023
"961","ARIMAX","Out Sample","Bandung","K10000",10,244.57425089015
"962","ARIMAX","Out Sample","Bandung","K10000",11,222.423355449562
"963","ARIMAX","Out Sample","Bandung","K10000",12,203.959070332215
"964","ARIMAX","Out Sample","Bandung","K10000",13,194.232285784928
"965","ARIMAX","Out Sample","Bandung","K10000",14,184.118251044049
"966","ARIMAX","Out Sample","Bandung","K10000",15,695.355827511754
"967","ARIMAX","Out Sample","Bandung","K10000",16,692.953024009774
"968","ARIMAX","Out Sample","Bandung","K10000",17,670.874939250938
"969","ARIMAX","Out Sample","Bandung","K10000",18,639.931151732801
"970","ARIMAX","Out Sample","Bandung","K10000",19,607.353069996858
"971","ARIMAX","Out Sample","Bandung","K10000",20,578.338389488889
"972","ARIMAX","Out Sample","Bandung","K10000",21,555.069708892323
"973","ARIMAX","Out Sample","Bandung","K10000",22,531.130985620492
"974","ARIMAX","Out Sample","Bandung","K10000",23,508.602947962755
"975","ARIMAX","Out Sample","Bandung","K10000",24,487.536294531218
"976","ARIMAX","In Sample","Bandung","K5000",0,88.7474025255592
"977","ARIMAX","Out Sample","Bandung","K5000",1,4.75425374890846
"978","ARIMAX","Out Sample","Bandung","K5000",2,16.3558233032994
"979","ARIMAX","Out Sample","Bandung","K5000",3,1251.81813391606
"980","ARIMAX","Out Sample","Bandung","K5000",4,1018.4220709989
"981","ARIMAX","Out Sample","Bandung","K5000",5,873.4352691262
"982","ARIMAX","Out Sample","Bandung","K5000",6,727.887628727704
"983","ARIMAX","Out Sample","Bandung","K5000",7,626.198955860981
"984","ARIMAX","Out Sample","Bandung","K5000",8,558.976624846111
"985","ARIMAX","Out Sample","Bandung","K5000",9,504.131380425486
"986","ARIMAX","Out Sample","Bandung","K5000",10,455.221122330585
"987","ARIMAX","Out Sample","Bandung","K5000",11,415.201721974301
"988","ARIMAX","Out Sample","Bandung","K5000",12,382.496585974814
"989","ARIMAX","Out Sample","Bandung","K5000",13,358.929753560636
"990","ARIMAX","Out Sample","Bandung","K5000",14,339.002993585548
"991","ARIMAX","Out Sample","Bandung","K5000",15,467.056462064581
"992","ARIMAX","Out Sample","Bandung","K5000",16,478.36486903269
"993","ARIMAX","Out Sample","Bandung","K5000",17,467.393114875185
"994","ARIMAX","Out Sample","Bandung","K5000",18,445.036080801939
"995","ARIMAX","Out Sample","Bandung","K5000",19,423.342390758107
"996","ARIMAX","Out Sample","Bandung","K5000",20,405.031241564989
"997","ARIMAX","Out Sample","Bandung","K5000",21,386.871546935687
"998","ARIMAX","Out Sample","Bandung","K5000",22,370.682494687263
"999","ARIMAX","Out Sample","Bandung","K5000",23,356.236839366022
"1000","ARIMAX","Out Sample","Bandung","K5000",24,341.841194557278
"1001","ARIMAX","In Sample","Bandung","K2000",0,201.665395437274
"1002","ARIMAX","Out Sample","Bandung","K2000",1,1243.94012091413
"1003","ARIMAX","Out Sample","Bandung","K2000",2,751.693470785301
"1004","ARIMAX","Out Sample","Bandung","K2000",3,613.386244526398
"1005","ARIMAX","Out Sample","Bandung","K2000",4,474.105848395564
"1006","ARIMAX","Out Sample","Bandung","K2000",5,385.030847235211
"1007","ARIMAX","Out Sample","Bandung","K2000",6,325.755353014646
"1008","ARIMAX","Out Sample","Bandung","K2000",7,291.915218937624
"1009","ARIMAX","Out Sample","Bandung","K2000",8,257.861163466631
"1010","ARIMAX","Out Sample","Bandung","K2000",9,233.528991887606
"1011","ARIMAX","Out Sample","Bandung","K2000",10,212.674158358253
"1012","ARIMAX","Out Sample","Bandung","K2000",11,199.266105373078
"1013","ARIMAX","Out Sample","Bandung","K2000",12,263.380528236574
"1014","ARIMAX","Out Sample","Bandung","K2000",13,587.486778393275
"1015","ARIMAX","Out Sample","Bandung","K2000",14,676.032273508253
"1016","ARIMAX","Out Sample","Bandung","K2000",15,677.047672234536
"1017","ARIMAX","Out Sample","Bandung","K2000",16,643.875473090924
"1018","ARIMAX","Out Sample","Bandung","K2000",17,609.842773945917
"1019","ARIMAX","Out Sample","Bandung","K2000",18,578.412732080849
"1020","ARIMAX","Out Sample","Bandung","K2000",19,554.549206573099
"1021","ARIMAX","Out Sample","Bandung","K2000",20,533.737040775966
"1022","ARIMAX","Out Sample","Bandung","K2000",21,512.618228013964
"1023","ARIMAX","Out Sample","Bandung","K2000",22,490.305226805618
"1024","ARIMAX","Out Sample","Bandung","K2000",23,472.024017341053
"1025","ARIMAX","Out Sample","Bandung","K2000",24,785.005420039713
"1026","ARIMAX","In Sample","Bandung","K1000",0,335.423008206596
"1027","ARIMAX","Out Sample","Bandung","K1000",1,106.681016522711
"1028","ARIMAX","Out Sample","Bandung","K1000",2,104.556772318611
"1029","ARIMAX","Out Sample","Bandung","K1000",3,1036.10104471398
"1030","ARIMAX","Out Sample","Bandung","K1000",4,814.73898243376
"1031","ARIMAX","Out Sample","Bandung","K1000",5,706.525147181896
"1032","ARIMAX","Out Sample","Bandung","K1000",6,749.658521371863
"1033","ARIMAX","Out Sample","Bandung","K1000",7,655.302587916083
"1034","ARIMAX","Out Sample","Bandung","K1000",8,872.114290200611
"1035","ARIMAX","Out Sample","Bandung","K1000",9,801.000410777252
"1036","ARIMAX","Out Sample","Bandung","K1000",10,729.253163178702
"1037","ARIMAX","Out Sample","Bandung","K1000",11,671.485295678841
"1038","ARIMAX","Out Sample","Bandung","K1000",12,618.256103511498
"1039","ARIMAX","Out Sample","Bandung","K1000",13,571.457594682814
"1040","ARIMAX","Out Sample","Bandung","K1000",14,537.647398309409
"1041","ARIMAX","Out Sample","Bandung","K1000",15,514.125048899942
"1042","ARIMAX","Out Sample","Bandung","K1000",16,495.792500041275
"1043","ARIMAX","Out Sample","Bandung","K1000",17,470.987984150012
"1044","ARIMAX","Out Sample","Bandung","K1000",18,448.530853166297
"1045","ARIMAX","Out Sample","Bandung","K1000",19,437.571471985446
"1046","ARIMAX","Out Sample","Bandung","K1000",20,433.781915811219
"1047","ARIMAX","Out Sample","Bandung","K1000",21,420.434166563304
"1048","ARIMAX","Out Sample","Bandung","K1000",22,418.741326347165
"1049","ARIMAX","Out Sample","Bandung","K1000",23,407.083359340818
"1050","ARIMAX","Out Sample","Bandung","K1000",24,393.313902994479
"1051","MLP","In Sample","Jakarta","K100000",0,5.44009135380234
"1052","MLP","Out Sample","Jakarta","K100000",1,9.72556380354948
"1053","MLP","Out Sample","Jakarta","K100000",2,26.2299283339057
"1054","MLP","Out Sample","Jakarta","K100000",3,35.2127962317489
"1055","MLP","Out Sample","Jakarta","K100000",4,35.0641957573015
"1056","MLP","Out Sample","Jakarta","K100000",5,29.811021203455
"1057","MLP","Out Sample","Jakarta","K100000",6,32.4784913392344
"1058","MLP","Out Sample","Jakarta","K100000",7,66.8251701347214
"1059","MLP","Out Sample","Jakarta","K100000",8,56.2045000312892
"1060","MLP","Out Sample","Jakarta","K100000",9,95.1867037486342
"1061","MLP","Out Sample","Jakarta","K100000",10,77.6367740640317
"1062","MLP","Out Sample","Jakarta","K100000",11,96.4476489125434
"1063","MLP","Out Sample","Jakarta","K100000",12,88.3891965268514
"1064","MLP","Out Sample","Jakarta","K100000",13,106.930676999398
"1065","MLP","Out Sample","Jakarta","K100000",14,111.994016161651
"1066","MLP","Out Sample","Jakarta","K100000",15,98.4221973810125
"1067","MLP","Out Sample","Jakarta","K100000",16,135.457435510388
"1068","MLP","Out Sample","Jakarta","K100000",17,119.821796705044
"1069","MLP","Out Sample","Jakarta","K100000",18,137.499290781301
"1070","MLP","Out Sample","Jakarta","K100000",19,133.087972157266
"1071","MLP","Out Sample","Jakarta","K100000",20,140.345141345404
"1072","MLP","Out Sample","Jakarta","K100000",21,145.685228475256
"1073","MLP","Out Sample","Jakarta","K100000",22,130.933770842461
"1074","MLP","Out Sample","Jakarta","K100000",23,139.914467066922
"1075","MLP","Out Sample","Jakarta","K100000",24,137.811652756173
"1076","MLP","In Sample","Jakarta","K50000",0,4.47061342450327
"1077","MLP","Out Sample","Jakarta","K50000",1,111.852850737633
"1078","MLP","Out Sample","Jakarta","K50000",2,77.4764775440606
"1079","MLP","Out Sample","Jakarta","K50000",3,135.203960706175
"1080","MLP","Out Sample","Jakarta","K50000",4,127.401180362837
"1081","MLP","Out Sample","Jakarta","K50000",5,109.955046897246
"1082","MLP","Out Sample","Jakarta","K50000",6,128.191570358253
"1083","MLP","Out Sample","Jakarta","K50000",7,128.457944062078
"1084","MLP","Out Sample","Jakarta","K50000",8,102.558253731609
"1085","MLP","Out Sample","Jakarta","K50000",9,134.175760874868
"1086","MLP","Out Sample","Jakarta","K50000",10,68.3033109350975
"1087","MLP","Out Sample","Jakarta","K50000",11,49.0297632496854
"1088","MLP","Out Sample","Jakarta","K50000",12,70.1559740490148
"1089","MLP","Out Sample","Jakarta","K50000",13,70.4370920155671
"1090","MLP","Out Sample","Jakarta","K50000",14,75.2537298642523
"1091","MLP","Out Sample","Jakarta","K50000",15,55.3393522529055
"1092","MLP","Out Sample","Jakarta","K50000",16,51.45001115614
"1093","MLP","Out Sample","Jakarta","K50000",17,57.0808085757915
"1094","MLP","Out Sample","Jakarta","K50000",18,68.1835508899617
"1095","MLP","Out Sample","Jakarta","K50000",19,70.491082953974
"1096","MLP","Out Sample","Jakarta","K50000",20,63.1257883106291
"1097","MLP","Out Sample","Jakarta","K50000",21,61.7255881247315
"1098","MLP","Out Sample","Jakarta","K50000",22,73.2856171945675
"1099","MLP","Out Sample","Jakarta","K50000",23,54.3022616736416
"1100","MLP","Out Sample","Jakarta","K50000",24,57.4400360616902
"1101","MLP","In Sample","Jakarta","K20000",0,28.8308111488106
"1102","MLP","Out Sample","Jakarta","K20000",1,130.327207305048
"1103","MLP","Out Sample","Jakarta","K20000",2,92.6837315826052
"1104","MLP","Out Sample","Jakarta","K20000",3,62.8170597070821
"1105","MLP","Out Sample","Jakarta","K20000",4,70.0823964035534
"1106","MLP","Out Sample","Jakarta","K20000",5,58.7101296246314
"1107","MLP","Out Sample","Jakarta","K20000",6,56.0753866076054
"1108","MLP","Out Sample","Jakarta","K20000",7,50.1518079399056
"1109","MLP","Out Sample","Jakarta","K20000",8,48.0927637550745
"1110","MLP","Out Sample","Jakarta","K20000",9,48.0297246593704
"1111","MLP","Out Sample","Jakarta","K20000",10,75.1809742963112
"1112","MLP","Out Sample","Jakarta","K20000",11,154.669936269076
"1113","MLP","Out Sample","Jakarta","K20000",12,147.75083819406
"1114","MLP","Out Sample","Jakarta","K20000",13,141.936231140371
"1115","MLP","Out Sample","Jakarta","K20000",14,131.86929271754
"1116","MLP","Out Sample","Jakarta","K20000",15,144.928209512256
"1117","MLP","Out Sample","Jakarta","K20000",16,152.264535253351
"1118","MLP","Out Sample","Jakarta","K20000",17,169.309194480885
"1119","MLP","Out Sample","Jakarta","K20000",18,180.15107228577
"1120","MLP","Out Sample","Jakarta","K20000",19,179.697934587265
"1121","MLP","Out Sample","Jakarta","K20000",20,175.380086449847
"1122","MLP","Out Sample","Jakarta","K20000",21,168.234870141737
"1123","MLP","Out Sample","Jakarta","K20000",22,271.832488505352
"1124","MLP","Out Sample","Jakarta","K20000",23,367.213528576899
"1125","MLP","Out Sample","Jakarta","K20000",24,380.989741966077
"1126","MLP","In Sample","Jakarta","K10000",0,52.4917530090536
"1127","MLP","Out Sample","Jakarta","K10000",1,133.477953551956
"1128","MLP","Out Sample","Jakarta","K10000",2,72.0241591460802
"1129","MLP","Out Sample","Jakarta","K10000",3,54.467749268299
"1130","MLP","Out Sample","Jakarta","K10000",4,56.6855523514258
"1131","MLP","Out Sample","Jakarta","K10000",5,46.7099504413703
"1132","MLP","Out Sample","Jakarta","K10000",6,42.9366038962613
"1133","MLP","Out Sample","Jakarta","K10000",7,40.1385449070286
"1134","MLP","Out Sample","Jakarta","K10000",8,47.3042590248818
"1135","MLP","Out Sample","Jakarta","K10000",9,51.0704278085632
"1136","MLP","Out Sample","Jakarta","K10000",10,49.4917020611438
"1137","MLP","Out Sample","Jakarta","K10000",11,158.971302548047
"1138","MLP","Out Sample","Jakarta","K10000",12,229.137406539666
"1139","MLP","Out Sample","Jakarta","K10000",13,236.720734091695
"1140","MLP","Out Sample","Jakarta","K10000",14,233.426514164185
"1141","MLP","Out Sample","Jakarta","K10000",15,234.91946024528
"1142","MLP","Out Sample","Jakarta","K10000",16,230.662309158556
"1143","MLP","Out Sample","Jakarta","K10000",17,230.315250711065
"1144","MLP","Out Sample","Jakarta","K10000",18,228.168866695779
"1145","MLP","Out Sample","Jakarta","K10000",19,228.088458789697
"1146","MLP","Out Sample","Jakarta","K10000",20,232.14967708555
"1147","MLP","Out Sample","Jakarta","K10000",21,226.289751268153
"1148","MLP","Out Sample","Jakarta","K10000",22,221.904371512065
"1149","MLP","Out Sample","Jakarta","K10000",23,299.940079580503
"1150","MLP","Out Sample","Jakarta","K10000",24,315.278706586478
"1151","MLP","In Sample","Jakarta","K5000",0,14.3518890884242
"1152","MLP","Out Sample","Jakarta","K5000",1,73.9546816236367
"1153","MLP","Out Sample","Jakarta","K5000",2,58.0420926137407
"1154","MLP","Out Sample","Jakarta","K5000",3,52.901165214535
"1155","MLP","Out Sample","Jakarta","K5000",4,108.090766103267
"1156","MLP","Out Sample","Jakarta","K5000",5,128.849008760422
"1157","MLP","Out Sample","Jakarta","K5000",6,146.368335805345
"1158","MLP","Out Sample","Jakarta","K5000",7,145.287382184354
"1159","MLP","Out Sample","Jakarta","K5000",8,145.518711062355
"1160","MLP","Out Sample","Jakarta","K5000",9,129.818039118075
"1161","MLP","Out Sample","Jakarta","K5000",10,118.455467027937
"1162","MLP","Out Sample","Jakarta","K5000",11,146.948098648992
"1163","MLP","Out Sample","Jakarta","K5000",12,158.183057209892
"1164","MLP","Out Sample","Jakarta","K5000",13,157.382222240141
"1165","MLP","Out Sample","Jakarta","K5000",14,147.360623533342
"1166","MLP","Out Sample","Jakarta","K5000",15,151.953331224321
"1167","MLP","Out Sample","Jakarta","K5000",16,145.490790756704
"1168","MLP","Out Sample","Jakarta","K5000",17,169.076837554312
"1169","MLP","Out Sample","Jakarta","K5000",18,175.361678090929
"1170","MLP","Out Sample","Jakarta","K5000",19,177.251351950966
"1171","MLP","Out Sample","Jakarta","K5000",20,181.142840167961
"1172","MLP","Out Sample","Jakarta","K5000",21,174.653329842321
"1173","MLP","Out Sample","Jakarta","K5000",22,170.667284417158
"1174","MLP","Out Sample","Jakarta","K5000",23,183.889336380841
"1175","MLP","Out Sample","Jakarta","K5000",24,182.13504452664
"1176","MLP","In Sample","Jakarta","K2000",0,243.943344592975
"1177","MLP","Out Sample","Jakarta","K2000",1,328.766992145328
"1178","MLP","Out Sample","Jakarta","K2000",2,406.200853754836
"1179","MLP","Out Sample","Jakarta","K2000",3,338.489532878626
"1180","MLP","Out Sample","Jakarta","K2000",4,337.123479694117
"1181","MLP","Out Sample","Jakarta","K2000",5,290.455594026206
"1182","MLP","Out Sample","Jakarta","K2000",6,250.871968855235
"1183","MLP","Out Sample","Jakarta","K2000",7,215.608831737197
"1184","MLP","Out Sample","Jakarta","K2000",8,207.101111878731
"1185","MLP","Out Sample","Jakarta","K2000",9,194.196505730545
"1186","MLP","Out Sample","Jakarta","K2000",10,182.601317689656
"1187","MLP","Out Sample","Jakarta","K2000",11,167.3852996221
"1188","MLP","Out Sample","Jakarta","K2000",12,156.727077656095
"1189","MLP","Out Sample","Jakarta","K2000",13,207.289399152677
"1190","MLP","Out Sample","Jakarta","K2000",14,205.015314585492
"1191","MLP","Out Sample","Jakarta","K2000",15,230.490988999295
"1192","MLP","Out Sample","Jakarta","K2000",16,280.272157506633
"1193","MLP","Out Sample","Jakarta","K2000",17,271.091600776418
"1194","MLP","Out Sample","Jakarta","K2000",18,258.530681477694
"1195","MLP","Out Sample","Jakarta","K2000",19,248.548057136613
"1196","MLP","Out Sample","Jakarta","K2000",20,238.908441330623
"1197","MLP","Out Sample","Jakarta","K2000",21,235.630199400477
"1198","MLP","Out Sample","Jakarta","K2000",22,225.894449681313
"1199","MLP","Out Sample","Jakarta","K2000",23,217.250679066221
"1200","MLP","Out Sample","Jakarta","K2000",24,209.711670994247
"1201","MLP","In Sample","Jakarta","K1000",0,10985.4705563001
"1202","MLP","Out Sample","Jakarta","K1000",1,454.529930907733
"1203","MLP","Out Sample","Jakarta","K1000",2,664.936976022376
"1204","MLP","Out Sample","Jakarta","K1000",3,3928.49671941545
"1205","MLP","Out Sample","Jakarta","K1000",4,47941.6833138141
"1206","MLP","Out Sample","Jakarta","K1000",5,167909.673769162
"1207","MLP","Out Sample","Jakarta","K1000",6,153787.942125615
"1208","MLP","Out Sample","Jakarta","K1000",7,169283.57082045
"1209","MLP","Out Sample","Jakarta","K1000",8,155582.643296415
"1210","MLP","Out Sample","Jakarta","K1000",9,52328.7723060869
"1211","MLP","Out Sample","Jakarta","K1000",10,37461.8962096689
"1212","MLP","Out Sample","Jakarta","K1000",11,29689.4386424372
