,Model,InOutSample,Location,Denomination,fh,MAPE
866,MLP (Single Layer),Out Sample,Jakarta,100,15,99.38496943
867,MLP (Single Layer),Out Sample,Jakarta,100,16,94.3507804
868,MLP (Single Layer),Out Sample,Jakarta,100,17,94.67068701
869,MLP (Single Layer),Out Sample,Jakarta,100,18,97.57093308
870,MLP (Single Layer),Out Sample,Jakarta,100,19,97.9019742
871,MLP (Single Layer),Out Sample,Jakarta,100,20,93.91871239
872,MLP (Single Layer),Out Sample,Jakarta,100,21,91.2106009
873,MLP (Single Layer),Out Sample,Jakarta,100,22,95.36268666
874,MLP (Single Layer),Out Sample,Jakarta,100,23,182.0258193
875,MLP (Single Layer),Out Sample,Jakarta,100,24,179.5719196
876,MLP (Single Layer),In Sample,Jakarta,50,0,315.7009213
877,MLP (Single Layer),Out Sample,Jakarta,50,1,281.7017881
878,MLP (Single Layer),Out Sample,Jakarta,50,2,262.8914089
879,MLP (Single Layer),Out Sample,Jakarta,50,3,217.6704252
880,MLP (Single Layer),Out Sample,Jakarta,50,4,179.2375599
881,MLP (Single Layer),Out Sample,Jakarta,50,5,174.7098228
882,MLP (Single Layer),Out Sample,Jakarta,50,6,159.3599418
883,MLP (Single Layer),Out Sample,Jakarta,50,7,142.8996103
884,MLP (Single Layer),Out Sample,Jakarta,50,8,144.0096793
885,MLP (Single Layer),Out Sample,Jakarta,50,9,195.5230854
886,MLP (Single Layer),Out Sample,Jakarta,50,10,225.3403036
887,MLP (Single Layer),Out Sample,Jakarta,50,11,804.014417
888,MLP (Single Layer),Out Sample,Jakarta,50,12,1283.71446
889,MLP (Single Layer),Out Sample,Jakarta,50,13,1706.589528
890,MLP (Single Layer),Out Sample,Jakarta,50,14,2090.127293
891,MLP (Single Layer),Out Sample,Jakarta,50,15,2487.575868
892,MLP (Single Layer),Out Sample,Jakarta,50,16,3180.247763
893,MLP (Single Layer),Out Sample,Jakarta,50,17,3020.156073
894,MLP (Single Layer),Out Sample,Jakarta,50,18,2886.905501
895,MLP (Single Layer),Out Sample,Jakarta,50,19,2795.185965
896,MLP (Single Layer),Out Sample,Jakarta,50,20,2685.236566
897,MLP (Single Layer),Out Sample,Jakarta,50,21,2564.093803
898,MLP (Single Layer),Out Sample,Jakarta,50,22,2602.824644
899,MLP (Single Layer),Out Sample,Jakarta,50,23,2623.323436
900,MLP (Single Layer),Out Sample,Jakarta,50,24,2529.401026
901,MLPX (Single Layer),In Sample,Jakarta,100000,0,6.031268215
902,MLPX (Single Layer),Out Sample,Jakarta,100000,1,3.263535381
903,MLPX (Single Layer),Out Sample,Jakarta,100000,2,27.85192154
904,MLPX (Single Layer),Out Sample,Jakarta,100000,3,58.54687836
905,MLPX (Single Layer),Out Sample,Jakarta,100000,4,74.44350409
906,MLPX (Single Layer),Out Sample,Jakarta,100000,5,66.97692657
907,MLPX (Single Layer),Out Sample,Jakarta,100000,6,82.4431438
908,MLPX (Single Layer),Out Sample,Jakarta,100000,7,107.913464
909,MLPX (Single Layer),Out Sample,Jakarta,100000,8,42.37396417
910,MLPX (Single Layer),Out Sample,Jakarta,100000,9,86.39168829
911,MLPX (Single Layer),Out Sample,Jakarta,100000,10,40.99809985
912,MLPX (Single Layer),Out Sample,Jakarta,100000,11,44.51540815
913,MLPX (Single Layer),Out Sample,Jakarta,100000,12,61.34642367
914,MLPX (Single Layer),Out Sample,Jakarta,100000,13,81.84387267
915,MLPX (Single Layer),Out Sample,Jakarta,100000,14,70.23648447
916,MLPX (Single Layer),Out Sample,Jakarta,100000,15,62.70110382
917,MLPX (Single Layer),Out Sample,Jakarta,100000,16,71.4545446
918,MLPX (Single Layer),Out Sample,Jakarta,100000,17,77.30821989
919,MLPX (Single Layer),Out Sample,Jakarta,100000,18,62.6738018
920,MLPX (Single Layer),Out Sample,Jakarta,100000,19,81.87568258
921,MLPX (Single Layer),Out Sample,Jakarta,100000,20,56.67650769
922,MLPX (Single Layer),Out Sample,Jakarta,100000,21,79.01845066
923,MLPX (Single Layer),Out Sample,Jakarta,100000,22,67.17096913
924,MLPX (Single Layer),Out Sample,Jakarta,100000,23,64.71241867
925,MLPX (Single Layer),Out Sample,Jakarta,100000,24,63.41442335
926,MLPX (Single Layer),In Sample,Jakarta,50000,0,2.140208369
927,MLPX (Single Layer),Out Sample,Jakarta,50000,1,80.50261157
928,MLPX (Single Layer),Out Sample,Jakarta,50000,2,47.83818798
929,MLPX (Single Layer),Out Sample,Jakarta,50000,3,118.5890043
930,MLPX (Single Layer),Out Sample,Jakarta,50000,4,102.0901998
931,MLPX (Single Layer),Out Sample,Jakarta,50000,5,111.4347437
932,MLPX (Single Layer),Out Sample,Jakarta,50000,6,59.59372515
933,MLPX (Single Layer),Out Sample,Jakarta,50000,7,120.8753162
934,MLPX (Single Layer),Out Sample,Jakarta,50000,8,61.97420221
935,MLPX (Single Layer),Out Sample,Jakarta,50000,9,94.34847258
936,MLPX (Single Layer),Out Sample,Jakarta,50000,10,97.32224131
937,MLPX (Single Layer),Out Sample,Jakarta,50000,11,65.88042821
938,MLPX (Single Layer),Out Sample,Jakarta,50000,12,52.47732726
939,MLPX (Single Layer),Out Sample,Jakarta,50000,13,76.29442525
940,MLPX (Single Layer),Out Sample,Jakarta,50000,14,47.9381688
941,MLPX (Single Layer),Out Sample,Jakarta,50000,15,50.81907214
942,MLPX (Single Layer),Out Sample,Jakarta,50000,16,53.98868682
943,MLPX (Single Layer),Out Sample,Jakarta,50000,17,49.40929942
944,MLPX (Single Layer),Out Sample,Jakarta,50000,18,55.02599759
945,MLPX (Single Layer),Out Sample,Jakarta,50000,19,71.6385524
946,MLPX (Single Layer),Out Sample,Jakarta,50000,20,63.68078557
947,MLPX (Single Layer),Out Sample,Jakarta,50000,21,57.8329105
948,MLPX (Single Layer),Out Sample,Jakarta,50000,22,59.93409747
949,MLPX (Single Layer),Out Sample,Jakarta,50000,23,67.61696877
950,MLPX (Single Layer),Out Sample,Jakarta,50000,24,63.16283432
951,MLPX (Single Layer),In Sample,Jakarta,20000,0,13.23158689
952,MLPX (Single Layer),Out Sample,Jakarta,20000,1,11.19660292
953,MLPX (Single Layer),Out Sample,Jakarta,20000,2,38.12277022
954,MLPX (Single Layer),Out Sample,Jakarta,20000,3,1339.320368
955,MLPX (Single Layer),Out Sample,Jakarta,20000,4,1292.261152
956,MLPX (Single Layer),Out Sample,Jakarta,20000,5,1068.262491
957,MLPX (Single Layer),Out Sample,Jakarta,20000,6,925.8874166
958,MLPX (Single Layer),Out Sample,Jakarta,20000,7,806.647573
959,MLPX (Single Layer),Out Sample,Jakarta,20000,8,721.456201
960,MLPX (Single Layer),Out Sample,Jakarta,20000,9,651.1871071
961,MLPX (Single Layer),Out Sample,Jakarta,20000,10,607.1386069
962,MLPX (Single Layer),Out Sample,Jakarta,20000,11,556.3479195
963,MLPX (Single Layer),Out Sample,Jakarta,20000,12,517.3448713
964,MLPX (Single Layer),Out Sample,Jakarta,20000,13,478.0780453
965,MLPX (Single Layer),Out Sample,Jakarta,20000,14,450.9363123
966,MLPX (Single Layer),Out Sample,Jakarta,20000,15,632.3656854
967,MLPX (Single Layer),Out Sample,Jakarta,20000,16,770.8226584
968,MLPX (Single Layer),Out Sample,Jakarta,20000,17,739.3834983
969,MLPX (Single Layer),Out Sample,Jakarta,20000,18,717.2564246
970,MLPX (Single Layer),Out Sample,Jakarta,20000,19,688.1402732
971,MLPX (Single Layer),Out Sample,Jakarta,20000,20,666.9611401
972,MLPX (Single Layer),Out Sample,Jakarta,20000,21,647.8249792
973,MLPX (Single Layer),Out Sample,Jakarta,20000,22,626.5637579
974,MLPX (Single Layer),Out Sample,Jakarta,20000,23,617.453109
975,MLPX (Single Layer),Out Sample,Jakarta,20000,24,597.065361
976,MLPX (Single Layer),In Sample,Jakarta,10000,0,19.96754313
977,MLPX (Single Layer),Out Sample,Jakarta,10000,1,24.84490484
978,MLPX (Single Layer),Out Sample,Jakarta,10000,2,40.86400876
979,MLPX (Single Layer),Out Sample,Jakarta,10000,3,2438.732148
980,MLPX (Single Layer),Out Sample,Jakarta,10000,4,3006.988039
981,MLPX (Single Layer),Out Sample,Jakarta,10000,5,2560.909441
982,MLPX (Single Layer),Out Sample,Jakarta,10000,6,2231.282808
983,MLPX (Single Layer),Out Sample,Jakarta,10000,7,1937.759999
984,MLPX (Single Layer),Out Sample,Jakarta,10000,8,1734.550736
985,MLPX (Single Layer),Out Sample,Jakarta,10000,9,1594.481141
986,MLPX (Single Layer),Out Sample,Jakarta,10000,10,1522.98818
987,MLPX (Single Layer),Out Sample,Jakarta,10000,11,1433.285281
988,MLPX (Single Layer),Out Sample,Jakarta,10000,12,1336.893356
989,MLPX (Single Layer),Out Sample,Jakarta,10000,13,1246.302292
990,MLPX (Single Layer),Out Sample,Jakarta,10000,14,1176.869983
991,MLPX (Single Layer),Out Sample,Jakarta,10000,15,2670.245785
992,MLPX (Single Layer),Out Sample,Jakarta,10000,16,2919.99118
993,MLPX (Single Layer),Out Sample,Jakarta,10000,17,2840.752324
994,MLPX (Single Layer),Out Sample,Jakarta,10000,18,2747.796774
995,MLPX (Single Layer),Out Sample,Jakarta,10000,19,2620.564806
996,MLPX (Single Layer),Out Sample,Jakarta,10000,20,2491.969985
997,MLPX (Single Layer),Out Sample,Jakarta,10000,21,2446.088323
998,MLPX (Single Layer),Out Sample,Jakarta,10000,22,2423.731088
999,MLPX (Single Layer),Out Sample,Jakarta,10000,23,2382.363086
1000,MLPX (Single Layer),Out Sample,Jakarta,10000,24,2301.116286
1001,MLPX (Single Layer),In Sample,Jakarta,5000,0,11.0672276
1002,MLPX (Single Layer),Out Sample,Jakarta,5000,1,50.51866207
1003,MLPX (Single Layer),Out Sample,Jakarta,5000,2,53.57066304
1004,MLPX (Single Layer),Out Sample,Jakarta,5000,3,827.9398068
1005,MLPX (Single Layer),Out Sample,Jakarta,5000,4,1071.512338
1006,MLPX (Single Layer),Out Sample,Jakarta,5000,5,962.8252142
1007,MLPX (Single Layer),Out Sample,Jakarta,5000,6,846.6963782
1008,MLPX (Single Layer),Out Sample,Jakarta,5000,7,742.6256814
1009,MLPX (Single Layer),Out Sample,Jakarta,5000,8,695.9865418
1010,MLPX (Single Layer),Out Sample,Jakarta,5000,9,622.5061369
1011,MLPX (Single Layer),Out Sample,Jakarta,5000,10,633.747625
1012,MLPX (Single Layer),Out Sample,Jakarta,5000,11,586.7777693
1013,MLPX (Single Layer),Out Sample,Jakarta,5000,12,544.2862894
1014,MLPX (Single Layer),Out Sample,Jakarta,5000,13,502.992564
1015,MLPX (Single Layer),Out Sample,Jakarta,5000,14,468.8511503
1016,MLPX (Single Layer),Out Sample,Jakarta,5000,15,532.1170686
1017,MLPX (Single Layer),Out Sample,Jakarta,5000,16,541.0760107
1018,MLPX (Single Layer),Out Sample,Jakarta,5000,17,519.7310697
1019,MLPX (Single Layer),Out Sample,Jakarta,5000,18,517.7588241
1020,MLPX (Single Layer),Out Sample,Jakarta,5000,19,491.2660958
1021,MLPX (Single Layer),Out Sample,Jakarta,5000,20,470.8846598
1022,MLPX (Single Layer),Out Sample,Jakarta,5000,21,466.8476521
1023,MLPX (Single Layer),Out Sample,Jakarta,5000,22,457.9477856
1024,MLPX (Single Layer),Out Sample,Jakarta,5000,23,441.1165948
1025,MLPX (Single Layer),Out Sample,Jakarta,5000,24,426.8781872
1026,MLPX (Single Layer),In Sample,Jakarta,2000,0,56.13942524
1027,MLPX (Single Layer),Out Sample,Jakarta,2000,1,104.1575801
1028,MLPX (Single Layer),Out Sample,Jakarta,2000,2,395.7328996
1029,MLPX (Single Layer),Out Sample,Jakarta,2000,3,702.3452439
1030,MLPX (Single Layer),Out Sample,Jakarta,2000,4,744.4026052
1031,MLPX (Single Layer),Out Sample,Jakarta,2000,5,584.7145514
1032,MLPX (Single Layer),Out Sample,Jakarta,2000,6,366.0059562
1033,MLPX (Single Layer),Out Sample,Jakarta,2000,7,282.5673348
1034,MLPX (Single Layer),Out Sample,Jakarta,2000,8,240.7193058
1035,MLPX (Single Layer),Out Sample,Jakarta,2000,9,171.1005746
1036,MLPX (Single Layer),Out Sample,Jakarta,2000,10,133.6408433
1037,MLPX (Single Layer),Out Sample,Jakarta,2000,11,98.80841927
1038,MLPX (Single Layer),Out Sample,Jakarta,2000,12,121.5257419
1039,MLPX (Single Layer),Out Sample,Jakarta,2000,13,304.7731841
1040,MLPX (Single Layer),Out Sample,Jakarta,2000,14,416.7262963
1041,MLPX (Single Layer),Out Sample,Jakarta,2000,15,351.5004135
1042,MLPX (Single Layer),Out Sample,Jakarta,2000,16,191.8475722
1043,MLPX (Single Layer),Out Sample,Jakarta,2000,17,179.5087163
1044,MLPX (Single Layer),Out Sample,Jakarta,2000,18,277.9361592
1045,MLPX (Single Layer),Out Sample,Jakarta,2000,19,210.4170073
1046,MLPX (Single Layer),Out Sample,Jakarta,2000,20,125.6357382
1047,MLPX (Single Layer),Out Sample,Jakarta,2000,21,120.6909492
1048,MLPX (Single Layer),Out Sample,Jakarta,2000,22,120.7691038
1049,MLPX (Single Layer),Out Sample,Jakarta,2000,23,99.14096562
1050,MLPX (Single Layer),Out Sample,Jakarta,2000,24,243.9047771
1051,MLPX (Single Layer),In Sample,Jakarta,1000,0,27046.62772
1052,MLPX (Single Layer),Out Sample,Jakarta,1000,1,173.8387612
1053,MLPX (Single Layer),Out Sample,Jakarta,1000,2,384.4672716
1054,MLPX (Single Layer),Out Sample,Jakarta,1000,3,441.5876366
1055,MLPX (Single Layer),Out Sample,Jakarta,1000,4,340.1595006
1056,MLPX (Single Layer),Out Sample,Jakarta,1000,5,350.372462
1057,MLPX (Single Layer),Out Sample,Jakarta,1000,6,1685.633979
1058,MLPX (Single Layer),Out Sample,Jakarta,1000,7,791.7458978
1059,MLPX (Single Layer),Out Sample,Jakarta,1000,8,2703.56914
1060,MLPX (Single Layer),Out Sample,Jakarta,1000,9,306232.4497
1061,MLPX (Single Layer),Out Sample,Jakarta,1000,10,1148780.113
1062,MLPX (Single Layer),Out Sample,Jakarta,1000,11,3232224.723
1063,MLPX (Single Layer),Out Sample,Jakarta,1000,12,3644198.933
1064,MLPX (Single Layer),Out Sample,Jakarta,1000,13,6229033.311
1065,MLPX (Single Layer),Out Sample,Jakarta,1000,14,5158114.001
1066,MLPX (Single Layer),Out Sample,Jakarta,1000,15,4109079.024
1067,MLPX (Single Layer),Out Sample,Jakarta,1000,16,5960905.733
1068,MLPX (Single Layer),Out Sample,Jakarta,1000,17,4397953.857
1069,MLPX (Single Layer),Out Sample,Jakarta,1000,18,3985163.43
1070,MLPX (Single Layer),Out Sample,Jakarta,1000,19,246907445.7
1071,MLPX (Single Layer),Out Sample,Jakarta,1000,20,3903512942
1072,MLPX (Single Layer),Out Sample,Jakarta,1000,21,7492533372
1073,MLPX (Single Layer),Out Sample,Jakarta,1000,22,10511320099
1074,MLPX (Single Layer),Out Sample,Jakarta,1000,23,14576053841
1075,MLPX (Single Layer),Out Sample,Jakarta,1000,24,16351108853
1076,MLPX (Single Layer),In Sample,Jakarta,1000,0,3751.140756
1077,MLPX (Single Layer),Out Sample,Jakarta,1000,1,12.06824075
1078,MLPX (Single Layer),Out Sample,Jakarta,1000,2,22.12781339
1079,MLPX (Single Layer),Out Sample,Jakarta,1000,3,101.0572026
1080,MLPX (Single Layer),Out Sample,Jakarta,1000,4,149.6923886
1081,MLPX (Single Layer),Out Sample,Jakarta,1000,5,299.555716
1082,MLPX (Single Layer),Out Sample,Jakarta,1000,6,446.1613279
1083,MLPX (Single Layer),Out Sample,Jakarta,1000,7,386.6579949
1084,MLPX (Single Layer),Out Sample,Jakarta,1000,8,361.9675324
1085,MLPX (Single Layer),Out Sample,Jakarta,1000,9,327.2229234
1086,MLPX (Single Layer),Out Sample,Jakarta,1000,10,295.654044
1087,MLPX (Single Layer),Out Sample,Jakarta,1000,11,276.1030808
1088,MLPX (Single Layer),Out Sample,Jakarta,1000,12,259.1277653
1089,MLPX (Single Layer),Out Sample,Jakarta,1000,13,242.9521267
1090,MLPX (Single Layer),Out Sample,Jakarta,1000,14,230.0021866
1091,MLPX (Single Layer),Out Sample,Jakarta,1000,15,227.8096312
1092,MLPX (Single Layer),Out Sample,Jakarta,1000,16,216.0316538
1093,MLPX (Single Layer),Out Sample,Jakarta,1000,17,214.8999784
1094,MLPX (Single Layer),Out Sample,Jakarta,1000,18,203.5418896
1095,MLPX (Single Layer),Out Sample,Jakarta,1000,19,195.0011947
1096,MLPX (Single Layer),Out Sample,Jakarta,1000,20,190.0731342
1097,MLPX (Single Layer),Out Sample,Jakarta,1000,21,186.512585
1098,MLPX (Single Layer),Out Sample,Jakarta,1000,22,186.6257298
1099,MLPX (Single Layer),Out Sample,Jakarta,1000,23,182.4912268
1100,MLPX (Single Layer),Out Sample,Jakarta,1000,24,176.6458109
1101,MLPX (Single Layer),In Sample,Jakarta,500,0,8.342557951
1102,MLPX (Single Layer),Out Sample,Jakarta,500,1,15.87001964
1103,MLPX (Single Layer),Out Sample,Jakarta,500,2,53.00956902
1104,MLPX (Single Layer),Out Sample,Jakarta,500,3,38.48030536
1105,MLPX (Single Layer),Out Sample,Jakarta,500,4,81.04804232
1106,MLPX (Single Layer),Out Sample,Jakarta,500,5,87.6915116
1107,MLPX (Single Layer),Out Sample,Jakarta,500,6,97.50534735
1108,MLPX (Single Layer),Out Sample,Jakarta,500,7,102.8242436
1109,MLPX (Single Layer),Out Sample,Jakarta,500,8,116.4254549
1110,MLPX (Single Layer),Out Sample,Jakarta,500,9,108.3651894
1111,MLPX (Single Layer),Out Sample,Jakarta,500,10,124.9897727
1112,MLPX (Single Layer),Out Sample,Jakarta,500,11,163.1769163
1113,MLPX (Single Layer),Out Sample,Jakarta,500,12,190.4771203
1114,MLPX (Single Layer),Out Sample,Jakarta,500,13,215.7865004
1115,MLPX (Single Layer),Out Sample,Jakarta,500,14,244.8354936
1116,MLPX (Single Layer),Out Sample,Jakarta,500,15,276.8389545
1117,MLPX (Single Layer),Out Sample,Jakarta,500,16,308.6058197
1118,MLPX (Single Layer),Out Sample,Jakarta,500,17,312.5357019
1119,MLPX (Single Layer),Out Sample,Jakarta,500,18,312.0100308
1120,MLPX (Single Layer),Out Sample,Jakarta,500,19,304.6154207
1121,MLPX (Single Layer),Out Sample,Jakarta,500,20,309.1289086
1122,MLPX (Single Layer),Out Sample,Jakarta,500,21,310.2299188
1123,MLPX (Single Layer),Out Sample,Jakarta,500,22,315.2153637
1124,MLPX (Single Layer),Out Sample,Jakarta,500,23,320.2065847
1125,MLPX (Single Layer),Out Sample,Jakarta,500,24,327.9355971
1126,MLPX (Single Layer),In Sample,Jakarta,200,0,0.466335986
1127,MLPX (Single Layer),Out Sample,Jakarta,200,1,38.45009634
1128,MLPX (Single Layer),Out Sample,Jakarta,200,2,55.58804845
1129,MLPX (Single Layer),Out Sample,Jakarta,200,3,4927.804542
1130,MLPX (Single Layer),Out Sample,Jakarta,200,4,2387.328584
1131,MLPX (Single Layer),Out Sample,Jakarta,200,5,945.0113325
1132,MLPX (Single Layer),Out Sample,Jakarta,200,6,787.9499396
1133,MLPX (Single Layer),Out Sample,Jakarta,200,7,1303.12816
1134,MLPX (Single Layer),Out Sample,Jakarta,200,8,1054.283269
1135,MLPX (Single Layer),Out Sample,Jakarta,200,9,1002.401994
1136,MLPX (Single Layer),Out Sample,Jakarta,200,10,878.5254016
1137,MLPX (Single Layer),Out Sample,Jakarta,200,11,796.5767132
1138,MLPX (Single Layer),Out Sample,Jakarta,200,12,725.5954235
1139,MLPX (Single Layer),Out Sample,Jakarta,200,13,674.6014709
1140,MLPX (Single Layer),Out Sample,Jakarta,200,14,629.6645125
1141,MLPX (Single Layer),Out Sample,Jakarta,200,15,595.2389576
1142,MLPX (Single Layer),Out Sample,Jakarta,200,16,559.1109956
1143,MLPX (Single Layer),Out Sample,Jakarta,200,17,539.0729357
1144,MLPX (Single Layer),Out Sample,Jakarta,200,18,500.3798925
1145,MLPX (Single Layer),Out Sample,Jakarta,200,19,472.2147405
1146,MLPX (Single Layer),Out Sample,Jakarta,200,20,450.2064032
1147,MLPX (Single Layer),Out Sample,Jakarta,200,21,450.8622144
1148,MLPX (Single Layer),Out Sample,Jakarta,200,22,412.2961017
1149,MLPX (Single Layer),Out Sample,Jakarta,200,23,404.2044701
1150,MLPX (Single Layer),Out Sample,Jakarta,200,24,1109.523053
1151,MLPX (Single Layer),In Sample,Jakarta,100,0,341.1516355
1152,MLPX (Single Layer),Out Sample,Jakarta,100,1,96.79441999
1153,MLPX (Single Layer),Out Sample,Jakarta,100,2,219.5920889
1154,MLPX (Single Layer),Out Sample,Jakarta,100,3,270.7145951
1155,MLPX (Single Layer),Out Sample,Jakarta,100,4,306.6920074
1156,MLPX (Single Layer),Out Sample,Jakarta,100,5,318.9576057
1157,MLPX (Single Layer),Out Sample,Jakarta,100,6,329.4574372
1158,MLPX (Single Layer),Out Sample,Jakarta,100,7,340.4204874
1159,MLPX (Single Layer),Out Sample,Jakarta,100,8,332.431532
1160,MLPX (Single Layer),Out Sample,Jakarta,100,9,318.7740705
1161,MLPX (Single Layer),Out Sample,Jakarta,100,10,294.7285832
1162,MLPX (Single Layer),Out Sample,Jakarta,100,11,269.5532825
1163,MLPX (Single Layer),Out Sample,Jakarta,100,12,268.3251088
1164,MLPX (Single Layer),Out Sample,Jakarta,100,13,254.5962492
1165,MLPX (Single Layer),Out Sample,Jakarta,100,14,254.0258644
1166,MLPX (Single Layer),Out Sample,Jakarta,100,15,257.135492
1167,MLPX (Single Layer),Out Sample,Jakarta,100,16,253.7776246
1168,MLPX (Single Layer),Out Sample,Jakarta,100,17,260.8976423
1169,MLPX (Single Layer),Out Sample,Jakarta,100,18,257.8869313
1170,MLPX (Single Layer),Out Sample,Jakarta,100,19,270.1183871
1171,MLPX (Single Layer),Out Sample,Jakarta,100,20,280.0709375
1172,MLPX (Single Layer),Out Sample,Jakarta,100,21,291.9607926
1173,MLPX (Single Layer),Out Sample,Jakarta,100,22,296.7274935
1174,MLPX (Single Layer),Out Sample,Jakarta,100,23,296.7328203
1175,MLPX (Single Layer),Out Sample,Jakarta,100,24,284.6784288
1176,MLPX (Single Layer),In Sample,Jakarta,50,0,359.9744296
1177,MLPX (Single Layer),Out Sample,Jakarta,50,1,28.92659113
1178,MLPX (Single Layer),Out Sample,Jakarta,50,2,160.6409758
1179,MLPX (Single Layer),Out Sample,Jakarta,50,3,491.1694977
1180,MLPX (Single Layer),Out Sample,Jakarta,50,4,686.8444495
1181,MLPX (Single Layer),Out Sample,Jakarta,50,5,614.0450444
1182,MLPX (Single Layer),Out Sample,Jakarta,50,6,815.9242369
1183,MLPX (Single Layer),Out Sample,Jakarta,50,7,1010.642226
1184,MLPX (Single Layer),Out Sample,Jakarta,50,8,1019.540909
1185,MLPX (Single Layer),Out Sample,Jakarta,50,9,1157.521937
1186,MLPX (Single Layer),Out Sample,Jakarta,50,10,1338.503061
1187,MLPX (Single Layer),Out Sample,Jakarta,50,11,1289.007508
1188,MLPX (Single Layer),Out Sample,Jakarta,50,12,1307.918543
1189,MLPX (Single Layer),Out Sample,Jakarta,50,13,1294.648094
1190,MLPX (Single Layer),Out Sample,Jakarta,50,14,1229.500418
1191,MLPX (Single Layer),Out Sample,Jakarta,50,15,1217.055915
1192,MLPX (Single Layer),Out Sample,Jakarta,50,16,1345.619298
1193,MLPX (Single Layer),Out Sample,Jakarta,50,17,1334.473627
1194,MLPX (Single Layer),Out Sample,Jakarta,50,18,1429.433162
1195,MLPX (Single Layer),Out Sample,Jakarta,50,19,1412.780633
1196,MLPX (Single Layer),Out Sample,Jakarta,50,20,1400.240962
1197,MLPX (Single Layer),Out Sample,Jakarta,50,21,1367.220259
1198,MLPX (Single Layer),Out Sample,Jakarta,50,22,1348.603146
1199,MLPX (Single Layer),Out Sample,Jakarta,50,23,1479.99307
1200,MLPX (Single Layer),Out Sample,Jakarta,50,24,1517.871923
1201,ARIMA-MLP (Single Layer)_Parallel,In Sample,Jakarta,100000,0,28.57978629
1202,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,1,28.53330118
1203,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,2,37.60453336
1204,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,3,38.40455317
1205,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,4,32.17247234
1206,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,5,27.81312328
1207,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,6,54.56771597
1208,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,7,34.23847283
1209,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,8,69.06294389
1210,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,9,27.73192511
1211,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,10,62.34880416
1212,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,11,30.91254907
1213,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,12,31.91738892
1214,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,13,51.45784002
1215,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,14,44.27383192
1216,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,15,42.56601814
1217,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,16,51.81683479
1218,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,17,41.70121507
1219,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,18,46.89172843
1220,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,19,36.62280396
1221,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,20,49.35161441
1222,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,21,43.21564373
1223,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,22,45.75600566
1224,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,23,45.35855303
1225,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,100000,24,41.5746081
1226,ARIMA-MLP (Single Layer)_Parallel,In Sample,Jakarta,50000,0,25.63884743
1227,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,1,105.7110679
1228,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,2,112.2794987
1229,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,3,169.398527
1230,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,4,170.9695248
1231,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,5,171.6165344
1232,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,6,172.9558249
1233,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,7,190.5129216
1234,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,8,211.4111011
1235,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,9,369.8234107
1236,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,10,373.31963
1237,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,11,317.5101595
1238,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,12,342.214022
1239,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,13,317.7453869
1240,ARIMA-MLP (Single Layer)_Parallel,Out Sample,Jakarta,50000,14,367.616835
